,country,year,%_of_agricultural_gva_produced_by_irrigated_agriculture,%_of_agricultural_water_managed_area_equipped_for_irrigation,%_of_total_country_area_cultivated,agricultural_water_withdrawal,agricultural_water_withdrawal_as_%_of_total_renewable_water_resources,agricultural_water_withdrawal_as_%_of_total_water_withdrawal,agriculture_value_added_%_gdp,cultivated_area_arable_land_plus_permanent_crops,dam_capacity_per_capita,dependency_ratio,gdp_per_capita,groundwater_accounted_inflow,groundwater_entering_the_country_total,industrial_water_withdrawal,municipal_water_withdrawal,national_rainfall_index,population_density,ratio_between_rainfed_and_irrigated_yields,rural_population,industrial_water_use_efficiency,irrigated_agriculture_water_use_efficiency,services_water_use_efficiency,water_use_efficiency,water_stress,surface_water_entering_the_country_total,surface_water_leaving_the_country_to_other_countries_total,total_agricultural_water_managed_area,total_area_of_the_country_excl_coastal_water,total_dam_capacity,total_internal_renewable_water_resources,total_internal_renewable_water_resources_per_capita,total_population,total_population_with_access_to_safe_drinking_water,total_renewable_groundwater,total_renewable_water_resources_per_capita,total_water_withdrawal,total_water_withdrawal_per_capita,urban_population,water_resources_total_external_renewable
22,Cambodia,2023,15.185118737810535,42.25373729174189,24.398058935082002,-0.277234589587807,-4.445228966156611,95.53042944826609,24.184709966667405,4417.027790715996,0.05696604268419279,74.6691871456,1681.761503355925,0.0,0.0,0.03300001344050137,0.09800003480993157,2348.0,96.11618174673328,1.616,13032.544083163622,268.1171489676792,-0.13597123128130084,62.119765211569,8.720204201154088,0.9776380297880728,355.5,471.5,648.4561404440226,18104.0,0.001,120.6,6870.172389318464,17400.88618847214,75.53394170279108,17.6,27121.79998971515,-1369.1309447915303,-462.50999362703203,4427.226292373758,355.5
23,Cambodia,2024,15.185123501547324,42.24145436562845,24.634882766557396,-1.033619566216847,-6.013235100514567,96.03996209444149,24.906055595883096,4459.90338826422,0.05602760258790851,74.6691871456,1738.105907368383,0.0,0.0,0.033000017901999655,0.09800004636489114,2348.0,97.37172111835513,1.616,13154.218025410835,278.27484140299526,-0.31005988405501683,54.05420267682274,9.015439783617156,0.9580167475152355,355.5,471.5,651.8686705436081,18104.0,0.001,120.6,6756.914666094189,17628.19325132709,75.54525560356065,17.6,26674.68554883636,-1821.797561490011,-659.8957798804503,4552.955870479291,355.5
24,Cambodia,2025,15.185128265284112,42.22917143951501,24.871706598032787,-1.790004542845887,-7.5812412348725235,96.5494947406169,25.627401225098787,4502.778985812442,0.055089162491624225,74.6691871456,1794.450311380841,0.0,0.0,0.033000022363497944,0.09800005791985072,2348.0,98.62726048997698,1.616,13275.89196765805,288.4325338383113,-0.4841485368287328,45.98864014207648,9.310675366080222,0.938395465242398,355.5,471.5,655.2812006431936,18104.0,0.001,120.6,6643.656942869913,17855.500314182045,75.55656950433021,17.6,26227.571107957578,-2274.464178188492,-857.2815661338685,4678.6854485848235,355.5
20,Haiti,2021,11.781050305525902,100.0,48.880055887666394,1.209000068452443,8.622165657178881,83.37929512350864,20.88600689954538,1356.4214439257628,25.683873008621,7.2386250178,1330.2327454016443,0.0,0.0,0.05100007940483317,0.1900001351935738,1225.9999055192752,416.13906306625745,2.12,4835.670759607671,62.7532982676626,0.29012451330153566,40.41659007566972,7.795541884221947,13.383794348690317,1.015,0.0,91.50000008195639,2775.0,0.297,13.007,1124.804600366225,11547.85900008762,57.69998442698634,2.157,1212.5786190399078,1.45000028305085,125.53764802986328,6665.180450908068,1.015
21,Haiti,2022,11.781050318447972,100.0,49.02402744291571,1.2090001360016582,8.622166138916258,83.37928038747421,21.52029911759573,1360.416596411365,25.32514906942931,7.2386250178,1329.6700949639933,0.0,0.0,0.051000157761922335,0.19000026860327313,1225.9998887067754,421.37621621945743,2.12,4791.681519171726,61.37464949266612,0.2935073944819085,39.00234224273273,7.594637845500424,13.383796923689665,1.015,0.0,91.50000008195639,2775.0,0.297,13.007,1109.0830252947258,11693.19000008762,57.699968853973445,2.157,1195.6302120063247,1.450000562366854,123.91051295358604,6838.963537175196,1.015
22,Haiti,2023,11.781050331370043,100.0,49.16799899816503,1.2090002035508736,8.622166620653633,83.3792656514398,22.15459133564608,1364.411748896967,24.966425130237628,7.2386250178,1329.107444526342,0.0,0.0,0.051000236119011506,0.19000040201297244,1225.9998718942759,426.6133693726574,2.12,4747.69227873578,59.996000717669645,0.2968902756622814,37.58809440979575,7.3937338067789,13.383799498689015,1.015,0.0,91.50000008195639,2775.0,0.297,13.007,1093.3614502232267,11838.52100008762,57.69995328096056,2.157,1178.6818049727415,1.450000841682858,122.28337787730878,7012.746623442323,1.015
23,Haiti,2024,11.781050344292114,100.0,49.311970553414355,1.209000271100089,8.62216710239101,83.37925091540536,22.788883553696436,1368.4069013825692,24.60770119104594,7.2386250178,1328.544794088691,0.0,0.0,0.05100031447610067,0.19000053542267173,1225.999855081776,431.8505225258574,2.12,4703.703038299835,58.617351942673174,0.30027315684265427,36.17384657685877,7.1928297680573765,13.383802073688363,1.015,0.0,91.50000008195639,2775.0,0.297,13.007,1077.6398751517274,11983.85200008762,57.69993770794766,2.157,1161.7333979391583,1.450001120998862,120.65624280103154,7186.529709709449,1.015
24,Haiti,2025,11.781050357214184,100.0,49.45594210866367,1.2090003386493042,8.622167584128388,83.37923617937095,23.42317577174679,1372.4020538681716,24.248977251854253,7.2386250178,1327.98214365104,0.0,0.0,0.05100039283318984,0.19000066883237104,1225.9998382692766,437.0876756790574,2.12,4659.713797863888,57.2387031676767,0.3036560380230271,34.75959874392179,6.991925729335853,13.383804648687713,1.015,0.0,91.50000008195639,2775.0,0.297,13.007,1061.9183000802282,12129.18300008762,57.69992213493477,2.157,1144.7849909055751,1.4500014003148658,119.02910772475428,7360.312795976576,1.015
20,Qatar,2021,100.0,100.0,2.1315627935757306,0.31274183565973884,540.3790860725584,37.358418988280185,0.30831142470297385,24.467905209149677,13.958046878955802,3.4482758621,52576.355932476814,0.002,0.002,0.03792147423224831,0.5539157554801187,36.0,255.00774586288122,137.71237293003878,20.41699999715388,2099.1489128818944,1.486438537039728,173.5129521601302,194.10031491100403,431.065428860668,0.0,0.0,14.18335914135743,1149.0,574.528,0.056,19.10113184265154,2930.0270308137247,99.9999629580971,0.058,19.783315122748743,0.9182346234608685,314.4439528835698,2819.2959189881076,0.002
21,Qatar,2022,100.0,100.0,2.17435274022505,0.3180152883572238,549.5694644161891,38.17346329155728,0.34160515426144955,24.935810408109333,14.191955821766484,3.4482758621,54272.78584374497,0.002,0.002,0.03674147423224831,0.5747157554801187,36.0,259.27110530091386,139.37505264820686,19.478999995380644,2128.461117693625,1.5675767289311906,178.41492501494528,191.4733126969162,431.0957967017431,0.0,0.0,14.777637597444873,1149.0,574.528,0.056,18.764926017730982,2978.993906139417,99.99992303558707,0.058,19.435101946938794,0.9482546234608685,323.0991965008034,2868.1398046041472,0.002
22,Qatar,2023,100.0,100.0,2.217142686874369,0.32328874105470873,558.75984275982,38.98850759483438,0.3748988838199253,25.403715607068992,14.425864764577167,3.4482758621,55969.21575501313,0.002,0.002,0.03556147423224831,0.5955157554801187,36.0,263.53446473894655,141.0377323663749,18.540999993607407,2157.773322505356,1.6487149208226533,183.31689786976034,188.84631048282836,431.1261645428181,0.0,0.0,15.371916053532315,1149.0,574.528,0.056,18.42872019281042,3027.960781465109,99.99988311307705,0.058,19.08688877112884,0.9782746234608686,331.75444011803694,2916.9836902201873,0.002
23,Qatar,2024,100.0,100.0,2.2599326335236882,0.3285621937521937,567.9502211034508,39.80355189811148,0.408192613378401,25.87162080602865,14.659773707387851,3.4482758621,57665.645666281285,0.002,0.002,0.034381474232248306,0.6163157554801186,36.0,267.7978241769792,142.700412084543,17.602999991834174,2187.085527317087,1.729853112714116,188.2188707245754,186.21930826874052,431.15653238389314,0.0,0.0,15.966194509619758,1149.0,574.528,0.056,18.092514367889862,3076.927656790801,99.99984319056702,0.058,18.73867559531889,1.0082946234608685,340.4096837352705,2965.827575836227,0.002
24,Qatar,2025,100.0,100.0,2.3027225801730076,0.33383564644967867,577.1405994470815,40.618596201388584,0.4414863429368767,26.339526004988308,14.893682650198533,3.4482758621,59362.07557754945,0.002,0.002,0.033201474232248306,0.6371157554801187,36.0,272.0611836150118,144.36309180271107,16.664999990060934,2216.3977321288176,1.8109913046055786,193.12084357939045,183.5923060546527,431.1869002249682,0.0,0.0,16.5604729657072,1149.0,574.528,0.056,17.7563085429693,3125.8945321164933,99.999803268057,0.058,18.390462419508943,1.0383146234608684,349.06492735250407,3014.6714614522666,0.002
20,Colombia,2021,3.7302596111368453,100.0,7.892596047953573,25.90194448119952,1.0975568540200273,86.55749300521713,8.976231954617916,9021.067506867872,219.06736949576705,9.1101694915,4963.096001043201,0.0,0.0,-0.02157105491603789,3.80667008781807,2862.0,45.08220939142394,1.603,9237.638885469953,181.97527880637256,0.040341509946962444,51.674478290719115,8.139314638905919,4.4905792059011755,215.0,1375.0,225.6900000000001,114174.99950726554,11.282537483358483,2145.0,41600.47299370967,51476.5748711562,91.39863811904168,510.0,45770.21735674284,29.996466015980573,583.5291796941511,41417.133750741836,215.0
21,Colombia,2022,2.5163896278510114,100.0,8.120862098727788,26.768130185276522,1.1342696971503248,87.12961618006058,10.268193926005063,9295.803036681522,216.43918765099897,9.1101694915,4588.235017687285,0.0,0.0,-0.40087431545850843,3.8900450878180703,2862.0,45.598716132734516,1.603,9146.679211872774,195.1698082672949,0.03351422436600527,52.38186564140472,7.64769393316419,4.622525214192796,215.0,1375.0,139.55900000000017,114174.9995072163,11.282643314156667,2145.0,41046.029322855014,52069.96243424311,91.39741276670203,510.0,45160.20008058539,30.877262270829515,594.8489351977046,41940.82077787617,215.0
22,Colombia,2023,1.3025196445651774,100.0,8.349128149502004,27.634315889353523,1.170982540280622,87.70173935490402,11.56015589739221,9570.538566495172,213.81100580623087,9.1101694915,4213.374034331368,0.0,0.0,-0.780177576000979,3.9734200878180705,2862.0,46.1152228740451,1.603,9055.719538275596,208.36433772821727,0.026686938785048093,53.08925299209032,7.156073227422459,4.754471222484418,215.0,1375.0,53.428000000000225,114174.99950716704,11.28274914495485,2145.0,40491.58565200035,52663.34999733002,91.39618741436237,510.0,44550.18280442793,31.758058525678454,606.1686907012581,42464.507805010515,215.0
23,Colombia,2024,0.08864966127934348,100.0,8.577394200276219,28.500501593430528,1.2076953834109194,88.27386252974746,12.852117868779356,9845.274096308824,211.1828239614628,9.1101694915,3838.5130509754526,0.0,0.0,-1.1594808365434495,4.05679508781807,2862.0,46.63172961535568,1.603,8964.759864678419,221.5588671891396,0.01985965320409092,53.79664034277593,6.664452521680729,4.88641723077604,215.0,1375.0,-32.70299999999969,114174.99950711778,11.282854975753034,2145.0,39937.141981145694,53256.73756041693,91.39496206202271,510.0,43940.165528270474,32.638854780527396,617.4884462048116,42988.19483214485,215.0
24,Colombia,2025,-1.1252203220064905,100.0,8.805660251050433,29.36668729750753,1.2444082265412169,88.8459857045909,14.144079840166505,10120.009626122473,208.55464211669468,9.1101694915,3463.652067619536,0.0,0.0,-1.53878409708592,4.1401700878180705,2862.0,47.14823635666627,1.603,8873.800191081242,234.75339665006192,0.013032367623133742,54.50402769346153,6.1728318159389985,5.018363239067661,215.0,1375.0,-118.8339999999996,114174.99950706854,11.282960806551218,2145.0,39382.69831029104,53850.125123503836,91.39373670968307,510.0,43330.14825211302,33.519651035376334,628.8082017083651,43511.881859279194,215.0
20,Switzerland,2021,19.9173027798,100.0,10.291138285457366,0.16010404097560568,0.2992598896254267,9.039727749616949,0.6672903572588895,424.9050280634896,383.4537836610449,24.4859813084,89905.23980982236,0.0,0.0,0.6429181593002415,0.9695000000670551,1450.0,211.14312102632715,1.778,2272.3500790689613,233.1335380547523,7.447492309936194,568.6607743931969,414.08833110210236,6.420272846697509,13.1,40.4,50.98101683016675,4129.039003918403,3.3435,40.4,4633.328241960476,8718.180319714533,100.0,2.5,6135.7193298786915,1.7505046237772168,201.81251732401307,6460.4615751469755,13.1
21,Switzerland,2022,19.9173027798,100.0,10.2884261137935,0.16010802863067933,0.29926734318630754,9.02300114975046,0.6785014245307992,424.77295615104333,380.60195658386795,24.4859813084,92854.24713259224,0.0,0.0,0.6431342369987374,0.974000000067055,1450.0,212.67675627595162,1.778,2282.9342444454055,200.2280823243716,8.547929506136086,574.7410831632192,423.3590332992284,6.341689859658299,13.1,40.4,49.96712907543765,4129.039007817238,3.3435,40.4,4598.86920563352,8781.50316932396,100.0,2.5,6090.086695040795,1.7332092478673486,199.36423622622863,6512.065678614686,13.1
22,Switzerland,2023,19.9173027798,100.0,10.285713942129634,0.16011201628575297,0.29927479674718843,9.006274549883972,0.6897124918027089,424.640884238597,377.750129506691,24.4859813084,95803.25445536211,0.0,0.0,0.6433503146972331,0.978500000067055,1450.0,214.2103915255761,1.778,2293.51840982185,167.32262659399092,9.648366702335977,580.8213919332414,432.6297354963544,6.2631068726190895,13.1,40.4,48.95324132070855,4129.039011716071,3.3435,40.4,4564.410169306566,8844.826018933385,100.0,2.5,6044.4540602029,1.7159138719574805,196.9159551284442,6563.6697820823965,13.1
23,Switzerland,2024,19.9173027798,100.0,10.283001770465768,0.16011600394082662,0.2992822503080693,8.989547950017483,0.7009235590746186,424.50881232615063,374.89830242951405,24.4859813084,98752.26177813199,0.0,0.0,0.643566392395729,0.9830000000670549,1450.0,215.74402677520058,1.778,2304.1025751982943,134.4171708636102,10.748803898535868,586.9017007032637,441.9004376934804,6.18452388557988,13.1,40.4,47.939353565979445,4129.039015614905,3.3435,40.4,4529.9511329796105,8908.148868542812,100.0,2.5,5998.821425365004,1.6986184960476125,194.4676740306598,6615.273885550107,13.1
24,Switzerland,2025,19.9173027798,100.0,10.280289598801902,0.1601199915959003,0.29928970386895015,8.972821350150996,0.7121346263465282,424.3767404137043,372.0464753523371,24.4859813084,101701.26910090187,0.0,0.0,0.6437824700942248,0.9875000000670549,1450.0,217.27766202482508,1.778,2314.6867405747385,101.5117151332295,11.84924109473576,592.9820094732859,451.1711398906064,6.105940898540671,13.1,40.4,46.92546581125035,4129.03901951374,3.3435,40.4,4495.492096652656,8971.471718152237,100.0,2.5,5953.188790527109,1.6813231201377443,192.01939293287535,6666.8779890178175,13.1
20,Romania,2021,5.086136019,100.0,39.135069479739364,1.4778510688492539,0.697038709399075,23.285664988067236,3.7303206624841696,9329.752088255582,578.9346705676504,80.010376869,13306.412966699356,0.08,0.08,3.860910770927812,1.078083632608811,647.4,80.13729523285456,1.778,8815.953000098965,12.569172192065881,0.22325282822078799,129.65015119350196,29.754077051218683,5.989979227587603,168.1,22.5,94.45137170197209,23840.0,11.0624,42.38,2217.8958803034193,19104.75849055085,100.0008128020263,8.46,11095.236097488943,6.3979367085649335,334.964928381533,10473.080159536848,169.63
21,Romania,2022,5.086136019,100.0,39.12248505923937,1.5287021368631566,0.7209959600045293,24.125106333851424,3.5792987375540406,9326.706559533446,582.783669898144,80.010376869,13682.449471058513,0.08,0.08,3.817821542560483,1.0743902903883407,647.4,79.5859957525116,1.778,8750.909000144868,12.796079453065882,0.16271177269466952,133.88414438960197,30.65146452048136,5.97303026524519,168.1,22.5,28.729214010740833,23840.0,11.0624,42.38,2232.641380552271,18973.359865768074,100.00161778962391,8.46,11169.001875055654,6.379873417417579,336.4178984009177,10441.155609193422,169.63
22,Romania,2023,5.086136019,100.0,39.10990063873936,1.5795532048770595,0.7449532106099835,24.964547679635608,3.4282768126239116,9323.661030811312,586.6326692286377,80.010376869,14058.485975417672,0.08,0.08,3.774732314193154,1.0706969481678705,647.4,79.03469627216863,1.778,8685.865000190768,13.022986714065883,0.10217071716855108,138.11813758570196,31.548851989744037,5.956081302902777,168.1,22.5,-36.99294368049044,23840.0,11.0624,42.38,2247.3868808011234,18841.961240985296,100.00242277722151,8.46,11242.767652622366,6.361810126270225,337.8708684203024,10409.231058849995,169.63
23,Romania,2024,5.086136019,100.0,39.09731621823936,1.6304042728909622,0.7689104612154378,25.803989025419796,3.2772548876937826,9320.615502089177,590.4816685591313,80.010376869,14434.52247977683,0.08,0.08,3.7316430858258247,1.0670036059474004,647.4,78.48339679182567,1.778,8620.82100023667,13.249893975065882,0.04162966164243262,142.35213078180197,32.44623945900671,5.939132340560364,168.1,22.5,-102.71510137172169,23840.0,11.0624,42.38,2262.1323810499757,18710.562616202522,100.00322776481912,8.46,11316.533430189078,6.343746835122871,339.3238384396871,10377.306508506566,169.63
24,Romania,2025,5.086136019,100.0,39.08473179773936,1.6812553409048652,0.7928677118208921,26.64343037120398,3.1262329627636536,9317.56997336704,594.330667889625,80.010376869,14810.558984135987,0.08,0.08,3.688553857458496,1.0633102637269303,647.4,77.9320973114827,1.778,8555.777000282573,13.476801236065882,-0.018911393883685845,146.58612397790196,33.34362692826939,5.922183378217951,168.1,22.5,-168.43725906295293,23840.0,11.0624,42.38,2276.877881298828,18579.163991419748,100.00403275241672,8.46,11390.29920775579,6.325683543975516,340.7768084590718,10345.38195816314,169.63
20,South Africa,2021,18.472006513437186,100.0,10.146587258390296,12.167960464512689,23.695783784812743,62.59101588813768,2.5334619280879904,12371.213648399062,515.4756715045527,12.8404669261,4805.580304755987,0.0,0.0,3.9295831783377446,2.8344687577957073,548.3,49.2840670096266,2.121,19095.82200020456,14.14364391652675,0.11087091131648359,69.18770053008066,13.444855366294771,65.76994681532426,6.6,10.85,2204.1200140892356,121909.0,31.05214690570358,44.8,743.3876779864082,60081.65133680233,93.2021992374334,4.8,852.074889861519,19.3970992711007,324.4716566469713,40285.510304243224,6.55
21,South Africa,2022,18.472329058639772,100.0,10.110989444874116,12.34692093381611,24.0439531680584,62.70284987643726,2.6621698659832496,12329.664323974666,508.1119647499438,12.8404669261,4512.480920459561,0.0,0.0,3.7693747716059884,2.6495659270768583,548.3,49.91539282631521,2.121,19021.30400029402,12.091829405161363,0.10943705814640356,71.90420622435336,13.11647838896646,66.50627211668998,6.6,10.85,2280.9650274570477,121909.0,31.07959332735278,44.8,731.405443099859,60851.19670713703,93.204398474774,4.8,838.3407389635355,19.60540696340071,325.40233506417206,41020.0309234791,6.55
22,South Africa,2023,18.472651603842362,100.0,10.075391631357936,12.52588140311953,24.392122551304062,62.81468386473684,2.7908778038785087,12288.114999550271,500.7482579953348,12.8404669261,4219.381536163136,0.0,0.0,3.6091663648742327,2.4646630963580094,548.3,50.54671864300383,2.121,18946.786000383487,10.040014893795977,0.10800320497632353,74.62071191862606,12.78810141163815,67.24259741805571,6.6,10.85,2357.81004082486,121909.0,31.107039749001974,44.8,719.4232082133096,61620.74207747173,93.20659771211457,4.8,824.6065880655522,19.813714655700718,326.3330134813728,41754.55154271498,6.55
23,South Africa,2024,18.47297414904495,100.0,10.039793817841757,12.704841872422953,24.74029193454972,62.92651785303642,2.919585741773768,12246.565675125876,493.3845512407259,12.8404669261,3926.2821518667106,0.0,0.0,3.448957958142477,2.27976026563916,548.3,51.178044459692444,2.121,18872.26800047295,7.988200382430589,0.1065693518062435,77.33721761289874,12.459724434309841,67.97892271942143,6.6,10.85,2434.6550541926727,121909.0,31.134486170651172,44.8,707.4409733267604,62390.28744780643,93.20879694945516,4.8,810.8724371675687,20.022022348000725,327.26369189857354,42489.07216195086,6.55
24,South Africa,2025,18.473296694247537,100.0,10.004196004325577,12.883802341726375,25.08846131779538,63.038351841336,3.048293679669027,12205.01635070148,486.02084448611697,12.8404669261,3633.1827675702853,0.0,0.0,3.288749551410721,2.094857434920311,548.3,51.80937027638106,2.121,18797.750000562413,5.936385871065202,0.10513549863616345,80.05372330717142,12.13134745698153,68.71524802078716,6.6,10.85,2511.500067560485,121909.0,31.161932592300367,44.8,695.4587384402112,63159.832818141134,93.21099618679574,4.8,797.1382862695853,20.230330040300736,328.19437031577434,43223.592781186744,6.55
20,Sweden,2021,5.381959537334696,100.0,5.664064612507731,0.10196954856602077,0.05860318887575684,4.103450786768451,1.3261397048220473,2533.798885241043,3538.2168075926425,1.724137931,54061.25194813759,0.0,0.0,1.2513999685098165,0.6478000405778325,700.4,22.714906899654196,1.778,1198.1279999943526,78.99343515815656,3.550560177692788,555.8301620972985,190.8106970544294,3.614141394255437,3.0,3.0,162.63810001116173,44742.51450000055,35.959,171.0,16825.69242904327,10162.17966340861,100.0,20.0,17120.880008186774,2.4854999947384,245.26400031737757,8992.15725528608,3.0
21,Sweden,2022,5.742818210052002,100.0,5.650221931451264,0.1019662521047099,0.05860129435776622,4.10062137396845,1.2808797048220475,2527.0771702637153,3515.893095297599,1.724137931,54444.140051259936,0.0,0.0,1.2357999402509139,0.5966000769918477,700.4,22.85687882751085,1.778,1179.331999991715,79.20702548055655,3.4837064735262593,587.1627769532134,193.69594575822939,3.645310207638592,3.0,3.0,163.77620002448182,44742.51450000055,35.959,171.0,16719.53389215181,10225.079341918248,100.0,20.0,17012.859037562233,2.4869999947384,244.56950814024572,9079.529743332932,3.0
22,Sweden,2023,6.1036768827693075,100.0,5.636379250394797,0.10196295564339904,0.05859939983977559,4.09779196116845,1.2356197048220476,2520.3554552863875,3493.5693830025557,1.724137931,54827.02815438227,0.0,0.0,1.220199911992011,0.545400113405863,700.4,22.99885075536751,1.778,1160.5359999890777,79.42061580295655,3.4168527693597306,618.4953918091284,196.58119446202937,3.6764790210217475,3.0,3.0,164.91430003780195,44742.51450000055,35.959,171.0,16613.375355260352,10287.979020427885,100.0,20.0,16904.838066937697,2.4884999947384,243.87501596311387,9166.902231379787,3.0
23,Sweden,2024,6.464535555486614,100.0,5.62253656933833,0.10195965918208817,0.05859750532178497,4.094962548368448,1.1903597048220478,2513.6337403090597,3471.245670707512,1.724137931,55209.91625750461,0.0,0.0,1.2045998837331084,0.49420014981987825,700.4,23.14082268322417,1.778,1141.7399999864404,79.63420612535654,3.349999065193202,649.8280066650433,199.4664431658294,3.7076478344049026,3.0,3.0,166.05240005112205,44742.51450000055,35.959,171.0,16507.216818368892,10350.878698937524,100.0,20.0,16796.817096313156,2.4899999947384,243.18052378598202,9254.274719426641,3.0
24,Sweden,2025,6.825394228203919,100.0,5.608693888281863,0.10195636272077731,0.05859561080379434,4.092133135568448,1.145099704822048,2506.912025331732,3448.9219584124685,1.724137931,55592.80436062694,0.0,0.0,1.1889998554742058,0.4430001862338935,700.4,23.282794611080824,1.778,1122.943999983803,79.84779644775654,3.283145361026673,681.1606215209582,202.3516918696294,3.7388166477880582,3.0,3.0,167.19050006444215,44742.51450000055,35.959,171.0,16401.058281477435,10413.77837744716,100.0,20.0,16688.79612568862,2.4914999947384002,242.48603160885017,9341.647207473496,3.0
20,Uganda,2021,0.13093242995589305,17.27905794722636,37.683561203207255,0.2590000000000001,0.4309484193000001,40.65934228482643,22.805487821477023,9102.245431184614,1677.0780466709223,35.1081530782,858.0155228138213,0.0,0.0,0.04999982634707376,0.32800020032329064,1350.0,195.59972227921483,1.124,36233.10324863662,176.35397872673548,0.04350861371502869,53.61025770785673,39.996555517514935,5.8279963403,21.1,37.0,64.48702748449385,24155.0,80.00075007531672,39.0,817.5673533923939,47247.11181289585,79.00198583077702,29.0,1259.8922400631416,0.637,13.463360750301334,12403.00385770355,21.1
21,Uganda,2022,0.1312017614385817,17.28608079255709,37.6937628532722,0.2590000000000002,0.43094841930000033,40.65934843476021,22.585356096405576,9104.472747632526,1606.5590583598291,35.1081530782,869.4324077227132,0.0,0.0,0.0499997013291054,0.3280003980033224,1350.0,201.81587464366888,1.124,37053.755556005824,184.06171025883546,0.04428816947019991,55.61680452454588,41.017878349965684,5.8279963403,21.1,37.0,64.48706210998576,24155.0,80.00075015025682,39.0,783.1892879443537,48748.62345277717,79.00388207117226,29.0,1206.9147511271271,0.637,13.000486777335832,13036.452147891207,21.1
22,Uganda,2023,0.13147109292127032,17.293103637887818,37.70396450333715,0.2590000000000003,0.4309484193000005,40.659354584694,22.36522437133413,9106.700064080438,1536.0400700487362,35.1081530782,880.849292631605,0.0,0.0,0.049999576311137044,0.32800059568335416,1350.0,208.0320270081229,1.124,37874.40786337503,191.76944179093545,0.04506772522537112,57.623351341235015,42.039201182416434,5.8279963403,21.1,37.0,64.48709673547768,24155.0,80.00075022519691,39.0,748.8112224963135,50250.135092658486,79.0057783115675,29.0,1153.937262191113,0.637,12.53761280437033,13669.900438078863,21.1
23,Uganda,2024,0.13174042440395894,17.300126483218545,37.7141661534021,0.25900000000000034,0.43094841930000066,40.65936073462779,22.145092646262682,9108.92738052835,1465.521081737643,35.1081530782,892.2661775404968,0.0,0.0,0.049999451293168684,0.32800079336338595,1350.0,214.24817937257694,1.124,38695.06017074425,199.47717332303546,0.04584728098054234,59.62989815792416,43.060524014867184,5.8279963403,21.1,37.0,64.48713136096958,24155.0,80.00075030013701,39.0,714.4331570482733,51751.64673253981,79.00767455196274,29.0,1100.9597732550985,0.637,12.074738831404826,14303.34872826652,21.1
24,Uganda,2025,0.1320097558866476,17.307149328549276,37.72436780346705,0.25900000000000045,0.43094841930000083,40.65936688456157,21.924960921191236,9111.154696976262,1395.0020934265501,35.1081530782,903.6830624493886,0.0,0.0,0.049999326275200325,0.32800099104341773,1350.0,220.46433173703096,1.124,39515.712478113455,207.18490485513547,0.04662683673571355,61.6364449746133,44.08184684731794,5.8279963403,21.1,37.0,64.4871659864615,24155.0,80.0007503750771,39.0,680.0550916002331,53253.15837242114,79.00957079235796,29.0,1047.9822843190843,0.637,11.611864858439324,14936.797018454175,21.1
20,Australia,2021,7.438462515057479,100.0,4.026941612073722,7.980527192643305,1.622058555128017,61.421654070276226,2.1218588971231207,31165.575325763588,3013.8835075451143,0.0,57933.5495333066,0.0,0.0,3.034426657440503,2.22354437074914,717.1,3.332688021110759,2.171,3507.7220000857787,111.16922075608069,0.17137340146651864,415.46691140888964,93.25111164121108,3.5429417342417002,0.0,0.0,1783.9248573322564,774122.0,77.7863,492.0,19062.877155623697,25798.947877131657,100.0,72.0,19062.877155623697,13.063227309248035,505.902887491298,22201.746680209177,0.0
21,Australia,2022,4.803164362654761,100.0,4.046344986371362,7.394893114558551,1.5030274210430101,60.52047560117622,2.125164536873972,31310.87062913841,2977.6784480639017,0.0,60039.00731394963,0.0,0.0,3.0761600093835693,2.160544370749137,717.1,3.3711627092864016,2.171,3520.972000130355,113.50754336753752,-0.017166158179548474,427.9320366245268,96.24140378510532,3.3045319227307752,0.0,0.0,1702.2962375883235,774122.0,77.7863,492.0,18833.87929054574,26096.735426292318,100.0,72.0,18833.87929054574,12.381634428763327,472.5086275015203,22499.118902435133,0.0
22,Australia,2023,2.1678662102520434,100.0,4.065748360669002,6.809259036473797,1.3839962869580034,59.61929713207622,2.1284701766248233,31456.165932513235,2941.473388582689,0.0,62144.46509459267,0.0,0.0,3.117893361326635,2.0975443707491337,717.1,3.4096373974620446,2.171,3534.2220001749315,115.84586597899434,-0.20570571782561564,440.39716184016396,99.23169592899954,3.0661221112198507,0.0,0.0,1620.6676178443904,774122.0,77.7863,492.0,18604.881425467785,26394.522975452983,100.0,72.0,18604.881425467785,11.700041548278621,439.1143675117426,22796.491124661086,0.0
23,Australia,2024,-0.4674319421506734,100.0,4.085151734966643,6.223624958389042,1.2649651528729964,58.71811866297622,2.131775816375675,31601.46123588806,2905.2683291014764,0.0,64249.9228752357,0.0,0.0,3.1596267132697005,2.0345443707491304,717.1,3.4481120856376872,2.171,3547.4720002195077,118.18418859045117,-0.3942452774716827,452.8622870558011,102.22198807289378,2.8277122997089257,0.0,0.0,1539.0389981004575,774122.0,77.7863,492.0,18375.883560389826,26692.310524613647,100.0,72.0,18375.883560389826,11.018448667793916,405.72010752196496,23093.863346887043,0.0
